FIRST,LAST,NICKNAME,URL
Chris,Spang,The Kiss,http://ufcstats.com/fighter-details/411d012af19ecb59
Andreas,Spang,Sweet Swede,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
Ryan,Spann,Superman,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
Ron,Sparks,The Monster,http://ufcstats.com/fighter-details/743fd9080892501d
Tommy,Speer,,http://ufcstats.com/fighter-details/1411c630ba711b64
Patrick,Speight,,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
Sean,Spencer,Black Magic,http://ufcstats.com/fighter-details/ab850a77a0fa487d
Felicia,Spencer,FeeNom,http://ufcstats.com/fighter-details/39d91e95949de3d9
Sam,Spengler,The Ram,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
Nick,Sperling,,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
Mario,Sperry,Zen Machine,http://ufcstats.com/fighter-details/5f2197acaba7d5ef
Eric,Spicely,Zebrinha,http://ufcstats.com/fighter-details/b9664eae2ac75262
Waachiim,Spiritwolf,Native Warrior,http://ufcstats.com/fighter-details/71caa995674203aa
Daniel,Spitz,,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
Serghei,Spivac,Polar Bear,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
Daniel,Spohn,Dragon,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
Pete,Spratt,The Secret Weapon,http://ufcstats.com/fighter-details/c3ea8deeba00462b
Austin,Springer,,http://ufcstats.com/fighter-details/37cc294027f55e4d
Georges,St-Pierre,Rush,http://ufcstats.com/fighter-details/6506c1d34da9c013
Bobby,Stack,,http://ufcstats.com/fighter-details/6436029b50a9c255
Andreas,Stahl,Real Steel,http://ufcstats.com/fighter-details/69a400af4420cd6a
Ron,Stallings,The Choir Boy,http://ufcstats.com/fighter-details/6dd758d34da8d254
Cody,Stamann,The Spartan,http://ufcstats.com/fighter-details/bf7ad5628363eec9
Cristina,Stanciu,Barbie,http://ufcstats.com/fighter-details/175852708cb55776
Brian,Stann,All American,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
Josh,Stansbury,The Sandman,http://ufcstats.com/fighter-details/30ea504870f8597b
Dion,Staring,Soldier,http://ufcstats.com/fighter-details/289a57039d742bfe
Lucas,Stark,,http://ufcstats.com/fighter-details/93e4754d0984c82f
Clifford,Starks,,http://ufcstats.com/fighter-details/5abf827d62f98fee
Kalib,Starnes,,http://ufcstats.com/fighter-details/c8136ab8aa32c974
Laureano,Staropoli,Pepi,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
Damian,Stasiak,Webster,http://ufcstats.com/fighter-details/42a7e90605df3c8a
Adam,Steele,,http://ufcstats.com/fighter-details/16044bd8762cf794
Dominique,Steele,Non-Stop Action-Packed,http://ufcstats.com/fighter-details/68c11c27d4d56572
Ricky,Steele,The Karate Kid,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
Kody,Steele,,http://ufcstats.com/fighter-details/aebaa8cec15b083d
Eric,Steenberg,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
Steve,Steinbeiss,The Hooligan,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
Ray,Steinbeiss,Ipswitch Cobra,http://ufcstats.com/fighter-details/6000b5ae6c462142
Dmitri,Stepanov,,http://ufcstats.com/fighter-details/738acab0c6934dd8
Jeremy,Stephens,Lil' Heathen,http://ufcstats.com/fighter-details/18968f97ad34f15c
Aljamain,Sterling,Funk Master,http://ufcstats.com/fighter-details/cb696ebfb6598724
Marc,Stevens,,http://ufcstats.com/fighter-details/310c4d4b2b32796b
Joe,Stevenson,Daddy,http://ufcstats.com/fighter-details/79899ecf62020f6d
Maia,Stevenson,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
Luke,Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19
Darren,Stewart,The Dentist,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
Kyle,Stewart,Gunz Up,http://ufcstats.com/fighter-details/bb61823f76361297
Alex,Stiebling,The Brazilian Killa,http://ufcstats.com/fighter-details/df5a77121ba84a5d
Tyler,Stinson,The Evolution,http://ufcstats.com/fighter-details/2cf520143e76cd2e
Navajo,Stirling,,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
Dan,Stittgen,The Anvil,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
Lazar,Stojadinovic,The Bronx Bomber,http://ufcstats.com/fighter-details/4d25497994da569c
Denis,Stojnic,,http://ufcstats.com/fighter-details/a421465acbe59c77
Julija,Stoliarenko,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
Dustin,Stoltzfus,,http://ufcstats.com/fighter-details/71505842fb6455c3
Niklas,Stolze,Green Mask,http://ufcstats.com/fighter-details/62f7097c04311193
Ken,Stone,,http://ufcstats.com/fighter-details/fbf0947399d14323
Ryan,Stonitsch,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
George,Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
Rick,Story,The Horror,http://ufcstats.com/fighter-details/5b5307450405abf0
Darko,Stosic,,http://ufcstats.com/fighter-details/025f0b1b58fbad01
Greg,Stott,Ranger,http://ufcstats.com/fighter-details/91181b29be041f1c
Curtis,Stout,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
Sam,Stout,Hands of Stone,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
Tim,Stout,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
Jesse,Strader,Sui Generis,http://ufcstats.com/fighter-details/8c39367b53eadf8a
Gennaro,Strangis,,http://ufcstats.com/fighter-details/495add4fbede0a44
Dave,Strasser,,http://ufcstats.com/fighter-details/980b4e712489098e
Daniel,Straus,,http://ufcstats.com/fighter-details/15347cd4cdf01b03
Gerald,Strebendt,The Finishing Machine,http://ufcstats.com/fighter-details/04f9fe830cf13482
Sean,Strickland,,http://ufcstats.com/fighter-details/0d8011111be000b2
Mark,Striegl,Mugen,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
Hans,Stringer,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
Stefan,Struve,Skyscraper,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
Josh,Stuart,,http://ufcstats.com/fighter-details/601cf40c09090853
Mike,Stumpf,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
Kyle,Sturgeon,,http://ufcstats.com/fighter-details/d30415ec5e8783cd
Tatiana,Suarez,,http://ufcstats.com/fighter-details/b08012bbe542592a
Masanori,Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
Genki,Sudo,Neo-Samurai,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
Lucasz,Sudolski,,http://ufcstats.com/fighter-details/b160e4f251283d70
Daisuke,Sugie,Amazon,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
Takashi,Sugiura,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
Naho,Sugiyuma,Sugi Rock,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
,Sulangrangbo,,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
George,Sullivan,The Silencer,http://ufcstats.com/fighter-details/6c7e25571490aa3b
Amar,Suloev,,http://ufcstats.com/fighter-details/7aa88401f93ce836
Magomed,Sultanakhmedov,,http://ufcstats.com/fighter-details/fe1fdc6be470f773
Justin,Sumter,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
,Sumudaerji,The Tibetan Eagle,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
Rama,Supandhi,Hellboy,http://ufcstats.com/fighter-details/6d537248fe7cccf1
Aji,Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280
Baisangur,Susurkaev,Hunter,http://ufcstats.com/fighter-details/d1feea7a4bdcd503
Louie,Sutherland,Vanilla Gorilla,http://ufcstats.com/fighter-details/cdb7b38b1b357f26
Jason,Suttie,Nobunaga,http://ufcstats.com/fighter-details/cc5834a495d1ea08
Joel,Sutton,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
Chad,Sutton,,http://ufcstats.com/fighter-details/556347e2b0e33979
Danilo,Suzart,,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
Martin,Svensson,,http://ufcstats.com/fighter-details/bcad7223af3c19da
Daniel,Swain,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
Cub,Swanson,,http://ufcstats.com/fighter-details/d247691a6c0e9034
Mike,Swick,Quick,http://ufcstats.com/fighter-details/9fe85152f351e737
Floyd,Sword,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
Oumar,Sy,,http://ufcstats.com/fighter-details/46e2011d92463b7e
Klaudia,Sygula,,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
Bentley,Syler,Bolivia,http://ufcstats.com/fighter-details/abd2109bc4cb0291
Kevin,Syler,El Nino Bala,http://ufcstats.com/fighter-details/9094a881a7513de3
Leo,Sylvest,Lethal,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e
Tony,Sylvester,,http://ufcstats.com/fighter-details/87b7df65c30008c4
Tim,Sylvia,The Maine-iac,http://ufcstats.com/fighter-details/2a542ee8a8b83559
Kevin,Szaflarski,,http://ufcstats.com/fighter-details/d2d05dda5f887f87
Sebastian,Szalay,Seb,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
Bartosz,Szewczyk,,http://ufcstats.com/fighter-details/224050896306f00c
Osamu,Tachihikari,,http://ufcstats.com/fighter-details/e7bc606d269896aa
Amber,Tackett,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
Eugenio,Tadeu,,http://ufcstats.com/fighter-details/f70144caea5c4c80
Albert,Tadevosyan,Albeezy,http://ufcstats.com/fighter-details/6751b11102b6adfe
Justin,Tafa,Bad Man,http://ufcstats.com/fighter-details/e13abac8089a801a
Junior,Tafa,The Juggernaut,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
Khalid,Taha,The Warrior,http://ufcstats.com/fighter-details/b4537562f88ac582
Joe,Taimanglo,The Juggernaut,http://ufcstats.com/fighter-details/9bf126927843e184
Tatsuro,Taira,,http://ufcstats.com/fighter-details/4461d7e47375a895
Mairbek,Taisumov,Beckan,http://ufcstats.com/fighter-details/8f5c8850b2484173
Taiyilake,Nueraji,Super Saiyan,http://ufcstats.com/fighter-details/7498b3ac79a3b948
Nobuhiko,Takada,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
Yoshiki,Takahashi,Kazuo,http://ufcstats.com/fighter-details/6420efac0578988b
Yoko,Takahashi,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
Daiju,Takase,,http://ufcstats.com/fighter-details/4f74c8be51db8a37
Hiroyuki,Takaya,Streetfight Bancho,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
Yoshihiro,Takayama,,http://ufcstats.com/fighter-details/d856a0080ac09ed7
Makoto,Takimoto,,http://ufcstats.com/fighter-details/a7724f51e32e763e
Oleg,Taktarov,The Russian Bear,http://ufcstats.com/fighter-details/1dc56b59cb28425d
Payton,Talbott,,http://ufcstats.com/fighter-details/6e743a33d56bdaa4
Nordine,Taleb,,http://ufcstats.com/fighter-details/49858bf46dabf6fb
Murtaza,Talha,,http://ufcstats.com/fighter-details/6aab5c20395ee722
Tsuyoshi,Tamakairiki,,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
Eli,Tamez,Tomahawk,http://ufcstats.com/fighter-details/bfd4d50591033a1f
Kiyoshi,Tamura,,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
Akitoshi,Tamura,The Ironman,http://ufcstats.com/fighter-details/c95fbc085e17a532
Issei,Tamura,,http://ufcstats.com/fighter-details/57bf89d42364d39e
Jason,Tan,,http://ufcstats.com/fighter-details/ad3041e61896b975
Akihito,Tanaka,Kinniku Mantaro,http://ufcstats.com/fighter-details/1bf49bf829964144
Michinori,Tanaka,,http://ufcstats.com/fighter-details/64788ee44b062ded
Evan,Tanner,,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
Kasey,Tanner,,http://ufcstats.com/fighter-details/078b732efa497f49
Otari,Tanzilovi,,http://ufcstats.com/fighter-details/b9124c308671e303
Manny,Tapia,The Mangler,http://ufcstats.com/fighter-details/0eec866a077889f0
Gary,Tapusoa,,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
Miesha,Tate,Cupcake,http://ufcstats.com/fighter-details/b96619b3acd7d9da
Aaron,Tau,Tauzemup,http://ufcstats.com/fighter-details/7abf7f8778472b7b
Deividas,Taurosevicius,,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
Thiago,Tavares,,http://ufcstats.com/fighter-details/8a59d346dc976a10
Jeremy,Tavares,,http://ufcstats.com/fighter-details/681d07e328798ec0
Brad,Tavares,,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
Ramon,Taveras,The Savage,http://ufcstats.com/fighter-details/c5ccd878231c5407
Paul,Taylor,Relentless,http://ufcstats.com/fighter-details/9b74de674c355425
Jesse,Taylor,JT Money,http://ufcstats.com/fighter-details/dd992d569aaebee6
Torrance,Taylor,,http://ufcstats.com/fighter-details/88e53ec16b801740
Louis,Taylor,Handgunz,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
Anthony,Taylor,Pretty Boy,http://ufcstats.com/fighter-details/637a4d8825464c62
Danielle,Taylor,Dynamite,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
J.T,Taylor,The Outlaw,http://ufcstats.com/fighter-details/17c6e35e4da505b0
James,Te Huna,,http://ufcstats.com/fighter-details/f5431394fb284bb9
Cam,Teague,Chaos,http://ufcstats.com/fighter-details/b47c9ea5f2895d6e
Shawn,Teed,,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
Glover,Teixeira,,http://ufcstats.com/fighter-details/7ff97850e8c32bda
John,Teixeira,Macapa,http://ufcstats.com/fighter-details/86061eaba822bfea
Ewerton,Teixeira,,http://ufcstats.com/fighter-details/de9e331b3e6bae70
Tallison,Teixeira,Xicao,http://ufcstats.com/fighter-details/17923f676f100e16
Tra,Telligman,Trauma,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
Ramazan,Temirov,Temurlan,http://ufcstats.com/fighter-details/7d0a1968b38ca439
Taneisha,Tennant,Triple Threat,http://ufcstats.com/fighter-details/87911d22a79d3203
Herman,Terrado,,http://ufcstats.com/fighter-details/61d6368013f8637f
Dave,Terrel,The Bionic,http://ufcstats.com/fighter-details/b9aa0024f295609e
David,Terrell,The Soul Assassin,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
James,Terry,Intensity,http://ufcstats.com/fighter-details/5befa793316d3469
Jeff,Terry,,http://ufcstats.com/fighter-details/60f86c449cd31e23
David,Teymur,,http://ufcstats.com/fighter-details/2747c60e42d9d75f
Daniel,Teymur,Kid Dynamite,http://ufcstats.com/fighter-details/fbf0537e420e698e
Motonobu,Tezuka,,http://ufcstats.com/fighter-details/d34636a85f0f4c90
Jason,Thacker,,http://ufcstats.com/fighter-details/f0264252e191da22
Alexia,Thainara,Burguesinha,http://ufcstats.com/fighter-details/545092d13c67aa49
Brandon,Thatch,Rukus,http://ufcstats.com/fighter-details/638cfec7ec559d6e
Elias,Theodorou,The Spartan,http://ufcstats.com/fighter-details/34f88592c0ab7a54
Nik,Theotikos,,http://ufcstats.com/fighter-details/ca936c67687789e9
Paulo,Thiago,,http://ufcstats.com/fighter-details/30a09e43f15f1d75
Colby,Thicknesse,Slickness,http://ufcstats.com/fighter-details/ed7d329d7c29428d
Din,Thomas,Dinyero,http://ufcstats.com/fighter-details/40a604761ca7d64d
Ryan,Thomas,The Tank Engine,http://ufcstats.com/fighter-details/b732b326c362fb62
Noah,Thomas,,http://ufcstats.com/fighter-details/319c15b8aac5bfde
Joel,Thomas,The NIce Guy,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
Treston,Thomison,,http://ufcstats.com/fighter-details/ed5f04f833459877
Nick,Thompson,The Goat,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
James,Thompson,The Colossus,http://ufcstats.com/fighter-details/9e30f69cc0869301
Oli,Thompson,,http://ufcstats.com/fighter-details/dcdd511ff757f15c
Stephen,Thompson,Wonderboy,http://ufcstats.com/fighter-details/4a28cb716c19157a
Josh,Thomson,The Punk,http://ufcstats.com/fighter-details/a566371ba2ad7152
Simeon,Thoresen,The Grin,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
Josh,Thornburg,,http://ufcstats.com/fighter-details/083e15da67d9b0fa
Ti,Haitao,,http://ufcstats.com/fighter-details/3848cd6cac73e091
Gleison,Tibau,,http://ufcstats.com/fighter-details/75e5fec9f72910ef
Chris,Tickle,BadBoy,http://ufcstats.com/fighter-details/1d1b85389a05df69
Nolan,Ticman,,http://ufcstats.com/fighter-details/9eb069062a0cfc13
Darren,Till,The Gorilla,http://ufcstats.com/fighter-details/9ce6d5a03af801b7
Brett,Tillis,,http://ufcstats.com/fighter-details/7b461ccae8270207
Rio,Tirto,,http://ufcstats.com/fighter-details/c830bc2eb134b646
Denis,Tiuliulin,,http://ufcstats.com/fighter-details/0112352cb32f5026
Ryan,Tobar,,http://ufcstats.com/fighter-details/57481f1f10530c61
Rafael,Tobias,Bipolar,http://ufcstats.com/fighter-details/d6a8edb7410223a0
Andrew,Todhunter,The Sniper,http://ufcstats.com/fighter-details/274ca7b799b402cc
Dusko,Todorovic,Thunder,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f
Tuco,Tokkos,,http://ufcstats.com/fighter-details/3e8118c1ab52f211
Hideo,Tokoro,,http://ufcstats.com/fighter-details/2d5fbe2103f97053
Anatoly,Tokov,,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
Kazuki,Tokudome,,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
Puja,Tomar,Cyclone,http://ufcstats.com/fighter-details/19f8a2f6eecd92ac
Tyler,Toner,,http://ufcstats.com/fighter-details/8e893f269d5696b2
James,Toney,Lights Out,http://ufcstats.com/fighter-details/d10b35152277cf98
Masanori,Tonooka,,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
Carl,Toomey,,http://ufcstats.com/fighter-details/5ee87e0432205755
Ilia,Topuria,El Matador,http://ufcstats.com/fighter-details/54f64b5e283b0ce7
Aleksandre,Topuria,El Conquistador,http://ufcstats.com/fighter-details/4a6dff1b260bcf61
Anthony,Torres,The Crush,http://ufcstats.com/fighter-details/918d9d89d4d52acc
Miguel,Torres,,http://ufcstats.com/fighter-details/33b2f68ef95252e0
Ronys,Torres,,http://ufcstats.com/fighter-details/cce79e827569f26e
Haven,Torres,,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
Alex,Torres,Rolo,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
Abram,Torres,,http://ufcstats.com/fighter-details/e175a261a280f7cb
Jose,Torres,Shorty,http://ufcstats.com/fighter-details/d2036f31c035e0d1
Desmond,Torres,,http://ufcstats.com/fighter-details/971aebf56267de20
Manuel,Torres,El Loco,http://ufcstats.com/fighter-details/2e7878927067fdca
Justice,Torres,,http://ufcstats.com/fighter-details/01762e1d4ff4dc51
Eduardo,Torres Caut,Cyborg,http://ufcstats.com/fighter-details/c8d46028907bcece
Salim,Touahri,Grizzly,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
Dequan,Townsend,The Tarantula,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
Minoru,Toyonaga,,http://ufcstats.com/fighter-details/04076783ca83d6ae
Slim,Trabelsi,,http://ufcstats.com/fighter-details/ff2ec83f44000f78
Roberto,Traven,Spider,http://ufcstats.com/fighter-details/20ec0061400178ca
Bryan,Travers,,http://ufcstats.com/fighter-details/008cf84faae9c7a5
Alexander,Trevino,,http://ufcstats.com/fighter-details/73abb7a5c57fb443
Francisco,Trevino,Sitkayan,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
Angelo,Trevino,Baby Monsta,http://ufcstats.com/fighter-details/0cf9f5518d6063bb
Frank,Trigg,Twinkle Toes,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
Francisco,Trinaldo,Massaranduba,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
Damien,Trites,The Omen,http://ufcstats.com/fighter-details/cb1c09c8126dbee0
Michael,Trizano,The Lone Wolf,http://ufcstats.com/fighter-details/5bf31a46becc1204
Antonio,Trocoli,Malvado,http://ufcstats.com/fighter-details/6d48a2df51749d91
Tor,Troeng,The Hammer,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
Aaron,Trujillo,,http://ufcstats.com/fighter-details/cc18abc046b382c9
Reynaldo,Trujillo,The Truth,http://ufcstats.com/fighter-details/e6b233a007cb06c4
Abel,Trujillo,Killa,http://ufcstats.com/fighter-details/e14b5aa06eea9653
Arman,Tsarukyan,Ahalkalakets,http://ufcstats.com/fighter-details/eae48ff31db420c2
Rei,Tsuruya,,http://ufcstats.com/fighter-details/2f43a3e82661fa99
Chris,Tuchscherer,The Crowbar,http://ufcstats.com/fighter-details/df05aa15b2d66f57
Jon,Tuck,Super Saiyan,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
Gavin,Tucker,Guv'nor,http://ufcstats.com/fighter-details/da816417a579a0bd
Jumabieke,Tuerxun,The Wild Wolf,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
Tom,Tuggle,The Law,http://ufcstats.com/fighter-details/b9aa7d230865b5fe
Blair,Tugman,,http://ufcstats.com/fighter-details/63f8775391301891
Tai,Tuivasa,Bam Bam,http://ufcstats.com/fighter-details/c62fbc117d57b943
Zubaira,Tukhugov,Warrior,http://ufcstats.com/fighter-details/aceffa19749c4dc0
Teila,Tuli,,http://ufcstats.com/fighter-details/96eff1a628adcc7f
Marco,Tulio,Matuto,http://ufcstats.com/fighter-details/9384e71bca6c409d
Nyamjargal,Tumendemberel,Art of Knockout,http://ufcstats.com/fighter-details/17cb6d8e8187f304
Albert,Tumenov,Einstein,http://ufcstats.com/fighter-details/ff6a1f63c254127e
Ricky,Turcios,,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
Anton,Turkalj,The Pleasure Man,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
Wellington,Turman,The Prodigy,http://ufcstats.com/fighter-details/4dcfb28c011c11b2
Courtney,Turner,,http://ufcstats.com/fighter-details/56f4b81ec4db61af
Jalin,Turner,The Tarantula,http://ufcstats.com/fighter-details/4d8fa64202cee4c1
Austin,Tweedy,,http://ufcstats.com/fighter-details/885adaff8fe15cf7
Marcin,Tybura,Tybur,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2
Raphael,Uchegbu,,http://ufcstats.com/fighter-details/cb680d85b84cbfd9
Takeru,Uchida,,http://ufcstats.com/fighter-details/1d76f07ffdd765c2
Alberto,Uda,,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
Ryuki,Ueyama,,http://ufcstats.com/fighter-details/bcd124bcd3d5be46
Christian,Uflacker,,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
Andy,Uhrich,,http://ufcstats.com/fighter-details/4a1a492f299581d9
Tagir,Ulanbekov,,http://ufcstats.com/fighter-details/f00ac08ab056af5d
Carlos,Ulberg,Black Jag,http://ufcstats.com/fighter-details/9014c02eff8b3d62
Gasan,Umalatov,Cobra,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70
Jeremy,Umphries,,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
Zach,Underwood,,http://ufcstats.com/fighter-details/1e310618d02ff93b
Caol,Uno,Uno Shoten,http://ufcstats.com/fighter-details/eb1723480fa2f96c
Kengo,Ura,Uraken,http://ufcstats.com/fighter-details/58258914525740a5
Logan,Urban,Hulk,http://ufcstats.com/fighter-details/5e23f30e9c6ed74e
Hector,Urbina,El Toro,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
Elias,Urbina,,http://ufcstats.com/fighter-details/47fcdcaccb58ca80
Gilbert,Urbina,The RGV Bad Boy,http://ufcstats.com/fighter-details/b12fb759e02378de
Guilherme,Uriel,Urso,http://ufcstats.com/fighter-details/4252b09f0c8c4472
Nick,Urso,,http://ufcstats.com/fighter-details/e78c4c3d329c531b
Yasuhiro,Urushitani,,http://ufcstats.com/fighter-details/c34e5849184b08c3
Sho Patrick,Usami,Savage,http://ufcstats.com/fighter-details/fe30c5f5cc3e028b
Kamaru,Usman,The Nigerian Nightmare,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e
Mohammed,Usman,The Motor,http://ufcstats.com/fighter-details/da7f113b5ea39c43
Darren,Uyenoyama,BC,http://ufcstats.com/fighter-details/6546af7ab545b90c
Richie,Vaculik,Vas,http://ufcstats.com/fighter-details/54578e5927adea53
Rashid,Vagabov,Rambo,http://ufcstats.com/fighter-details/0d1190beced94f7c
Artem,Vakhitov,,http://ufcstats.com/fighter-details/43e549b803ec7375
Egidijus,Valavicius,,http://ufcstats.com/fighter-details/fc1868f56d3036eb
Genaro,Valdez,Rayadito,http://ufcstats.com/fighter-details/cda1099995b46cc2
Charlie,Valencia,,http://ufcstats.com/fighter-details/8a0be41c0380188d
Robert,Valentin,Robzilla,http://ufcstats.com/fighter-details/0cd0456d6029cec2
Victor,Valenzuela,Joe Boxer,http://ufcstats.com/fighter-details/de277a4abcfeea46
Ivan,Valenzuela,Bam Bam,http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2
Victor,Valenzuela,Psicosis,http://ufcstats.com/fighter-details/078695e385ec2f57
Timur,Valiev,Lucky,http://ufcstats.com/fighter-details/45e738622ea2c02c
Victor,Valimaki,The Matrix,http://ufcstats.com/fighter-details/663b76da637402c3
Andrew,Valladerez,,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
Kevin,Vallejos,El Chino,http://ufcstats.com/fighter-details/239d8e5359022f3b
Isaac,Vallie-Flagg,,http://ufcstats.com/fighter-details/c295de4e10acd4c9
Joshua,Van,The Fearless,http://ufcstats.com/fighter-details/17e97649403ba428
Mike,van Arsdale,,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
Matt,Van Buren,Gutter,http://ufcstats.com/fighter-details/7b39035fae7268b8
Ron,van Clief,The Black Dragon,http://ufcstats.com/fighter-details/23ab42947c1990e3
Lloyd,Van Dams,,http://ufcstats.com/fighter-details/02177caefe7c07d4
Alain,Van der Merckt,Top Boy,http://ufcstats.com/fighter-details/f6bbc6ba4f06ad60
Cameron,VanCamp,Jumpman,http://ufcstats.com/fighter-details/87e2468b986ebb79
Chad,Vance,,http://ufcstats.com/fighter-details/26d61e92a6069cd2
Jared,Vanderaa,,http://ufcstats.com/fighter-details/2b68d9f125d07b42
Austin,Vanderford,The Gentleman,http://ufcstats.com/fighter-details/32c3ee378671a5d9
Lando,Vannata,Groovy,http://ufcstats.com/fighter-details/f9b200db02b488d9
Paige,VanZant,12 Gauge,http://ufcstats.com/fighter-details/4d5197f331c47290
Paul,Varelans,The Polar Bear,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9
Kazula,Vargas,,http://ufcstats.com/fighter-details/ec18eb918121787c
Jamie,Varner,,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
Guilherme,Vasconcelos,Bomba,http://ufcstats.com/fighter-details/d6d5da3c209884bc
Linton,Vassell,The Swarm,http://ufcstats.com/fighter-details/a148dfe3485be79d
Billy,Vaughan,,http://ufcstats.com/fighter-details/61428ed51f5ff465
Yuri,Vaulin,,http://ufcstats.com/fighter-details/4679a38cced7c64a
Javier,Vazquez,Showtime,http://ufcstats.com/fighter-details/be5cfd73617a5b1a
Manny,Vazquez,,http://ufcstats.com/fighter-details/8d4d25fd9218860b
Matt,Veach,,http://ufcstats.com/fighter-details/5731cc327790b731
Joe,Vedepo,The Doctor,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
